Transaction ID,Branch,Amount,Sender,Sender Old Balance,Sender New Balance,Receiver,Receiver Old Balance,Receiver New Balance,Transaction Count,Account Age,Last Transaction,Time of Transaction,isFraud
TRX1168864239,Chicago,161189.85,C1336758691,162785.64,1595.79,C1940245575,7343.53,168533.38,2,9.25,0.29,03:49:34,0
TRX1729360141,Columbus,6540.9,C511354923,25512.35,18971.45,C1142429510,18321.67,24862.57,18,7.88,3.21,17:34:04,0
TRX8246755482,Dallas,7792.99,C773300030,62837.39,55044.4,C1686568571,68372.48,76165.47,60,6.66,1.47,08:06:09,0
TRX6374018128,Jacksonville,7459.42,C1162833093,17718.38,10258.96,C1124973744,48506.61,55966.03,69,7.53,3.46,01:29:48,0
TRX3332871629,Philadelphia,4290.36,C2092059281,1294.33,46273.69,C1676010932,76101.69,54505.08,72,3.37,2.15,23:41:20,1
TRX3425953177,Chicago,56849.141,C1121072891,66706.4,29550.98,C339933064,80861.41,52892.71,86,3.76,0.92,22:06:27,1
TRX8235033307,"Washington, D.C.",114949.17,C1158124724,136903.13,21953.96,C468238626,92705.57,207654.74,72,8.3,6.38,04:54:57,0
TRX3573230772,Houston,138047.75,C494865616,866506.95,728459.2,C1910012239,38236.6,176284.35,12,4.92,3.76,00:07:32,0
TRX2260950600,Los Angeles,25674.03,C125530569,83508,57833.97,C852337468,65766.8,91440.83,22,5.09,5.08,11:25:08,0
TRX9255613849,"Washington, D.C.",19227.1,C640929948,39512.9,20285.8,C660595570,64905.21,84132.31,68,9.26,0.06,19:00:41,0
TRX5945202015,Philadelphia,556.344,C488671125,1755.13,96422.76,C1725054538,23452.97,4908.97,1,4.42,2.77,09:46:47,1
TRX2982228758,Los Angeles,809.43,C63361978,23229.36,22419.93,C2103044456,47891.76,48701.19,16,8.16,5.3,07:25:50,0
TRX8678950249,Philadelphia,486780.94,C716951769,6280.27,34541.1,C1156135967,91613.88,54770.69,13,5.75,1.11,23:31:14,1
TRX5631205121,Indianapolis,122914.46,C850958638,131880.36,8965.9,C1194106760,8382.18,131296.64,65,1.72,1.23,09:54:45,0
TRX4531831700,Fort Worth,5743.03,C1169370622,86794.72,81051.69,C1181479782,61437.2,67180.23,17,11.5,3.84,15:32:04,0
TRX6524536691,San Jose,3562.21,C990684641,63685.92,60123.71,C13950734,45958.56,49520.77,52,5.99,2.44,03:03:22,0
TRX3789110191,San Francisco,11204.04,C31234171,53390.8,42186.76,C1765900922,27143.57,38347.61,89,5.99,5.82,22:30:26,0
TRX5479217872,Philadelphia,20638.357,C711197015,41133.34,99232.57,C466056887,20710.39,41622.51,18,2.03,1.87,02:57:10,1
TRX5934403991,Phoenix,172428.18,C1136705850,176927.52,4499.34,C220165304,33513.14,205941.32,92,7.72,2.77,19:14:51,0
TRX6052961678,San Jose,124689.86,C143641035,1215972.46,1091282.6,C636886060,74586.06,199275.92,17,9.89,1.43,07:05:47,0
TRX8200355927,Philadelphia,26021.14,C56807270,14572.42,2886.99,C1852287168,77439.67,23206.97,2,6.19,3.58,07:06:03,1
TRX8231389005,Columbus,5218.64,C1826767363,15628.4,10409.76,C1032689422,56544.77,61763.41,89,10,4.71,16:31:31,0
TRX9401894628,Chicago,31128.28,C1305194069,64172.25,27754.27,C2143739483,15126.55,92454.78,79,4.08,2.04,02:16:30,1
TRX4883533618,Houston,1150.14,C1248435962,26519.58,25369.44,C1286968216,86876.5,88026.64,105,7.18,4.03,23:09:47,0
TRX2242733147,Jacksonville,82550.39,C43402513,93272.91,10722.52,C810331450,61985.79,144536.18,2,9.85,5.23,19:48:29,0
TRX2349996981,Los Angeles,141.87,C1707634104,88607.39,88465.52,C513113647,98003.04,98144.91,32,8.27,3.82,06:52:05,0
TRX1043464713,Jacksonville,385890.6,C1372422140,45939.66,15942.51,C693709097,59982.23,64690.66,99,8.26,4.22,14:45:22,1
TRX4984330740,Dallas,65200.15,C1583020257,86069,20868.85,C1032656803,56028.89,121229.04,93,6.69,1.87,09:54:42,0
TRX8790417466,Indianapolis,173337.49,C2027549979,173858.76,521.27,C1582770952,91748.26,265085.75,45,1.12,0.14,12:01:19,0
TRX3248376313,Chicago,123951.78,C1814597744,127092.8,3141.02,C337816703,36143.03,160094.81,41,5.32,3.59,18:54:02,0
TRX4684697008,Philadelphia,58408.09,C961997107,57452.82,62174.26,C170132562,42008.67,80481.25,77,6.76,0.72,00:27:04,1
TRX6474273834,Austin,8500.77,C632206764,89019.01,80518.24,C361380654,63380.59,71881.36,94,5.46,1.1,22:07:34,0
TRX2115004196,San Francisco,9818.95,C274725976,34579.88,24760.93,C706665172,55443.9,65262.85,62,8.8,2.41,14:36:10,0
TRX9793652161,Denver,3997.02,C466396438,88974.67,84977.65,C1678289068,37371.06,41368.08,86,5.67,2.16,00:39:20,0
TRX8994944542,San Francisco,6737.87,C244577237,8798.19,2060.32,C1843768662,89577.68,96315.55,9,5,1.03,03:59:15,0
TRX9857887047,San Antonio,4804.68,C1834289317,71907.24,67102.56,C137453130,97385.24,102189.92,105,3.18,1.51,00:40:13,0
TRX5322768763,Nashville,9144.91,C299837481,65476.45,56331.54,C728746911,8609.62,17754.53,41,9.98,0.92,13:34:46,0
TRX3834710249,El Paso,13101.5,C1547596072,37077.26,23975.76,C2123557282,5873.54,18975.04,90,6.2,3.74,15:31:09,0
TRX9419734011,Houston,7049.83,C2062357773,21731.54,14681.71,C1428777808,40898.54,47948.37,76,9.99,0.93,05:38:33,0
TRX8435868075,Chicago,25523.266,C2041127543,72059.51,42100.14,C1755429681,51537.06,53540.17,90,7.45,4.33,04:58:04,1
TRX5457546153,Houston,109865.4,C1756819670,130610.22,20744.82,C1799175767,47172.84,157038.24,77,1.89,1.66,21:14:08,0
TRX8456949570,Philadelphia,33149.43,C1582466166,51911.63,18762.2,C1415624532,9271.07,42420.5,62,7.29,0.19,06:53:10,0
TRX8680127051,San Francisco,6037.551,C302007694,8668.05,81514.43,C1055300312,47930.22,99672.48,16,1.08,0.68,10:02:20,1
TRX8886630440,Indianapolis,10855.04,C1881258837,46524.95,35669.91,C892931811,2050.33,12905.37,41,4.01,3.09,22:09:01,0
TRX8688037228,Fort Worth,191226.81,C1175146719,197947.45,6720.64,C406154654,94569.09,285795.9,16,5.73,3.53,12:01:14,0
TRX2686087171,San Francisco,135371.28,C1411543296,142763.97,7392.69,C357653585,96841.23,232212.51,60,4.06,1.84,02:29:54,0
TRX8560552233,San Diego,2006.1,C214853420,78598.27,76592.17,C1910098693,40322.66,42328.76,5,2.33,2.08,19:35:27,0
TRX5855017040,San Diego,138702.57,C1614427365,143235.44,4532.87,C1795925655,26405.44,165108.01,57,6.62,3.11,00:48:23,0
TRX2113219006,Columbus,2166.7,C1884387196,39821.03,37654.33,C606826010,94438.11,96604.81,92,2.65,1.17,11:44:54,0
TRX9494715547,San Antonio,3198.62,C420504560,94733.57,91534.95,C504509135,20223.88,23422.5,19,5.64,0.44,05:27:07,0
TRX3304364890,San Francisco,1724.87,C1883380232,56556.11,54831.24,C1995042520,68964.02,70688.89,16,7.91,5.61,13:11:03,0
TRX5138734529,Jacksonville,27613.05,C1004931143,78972.87,51359.82,C1366629983,48534.01,76147.06,111,9.28,1.2,19:54:42,0
TRX6902273537,Dallas,9024.06,C196025267,87916.72,78892.66,C460206830,21734.41,30758.47,108,8.31,6,22:52:41,0
TRX1839073902,Columbus,50016.67,C206921246,8021.68,98828.18,C990722659,40337.86,14480.44,1,5.5,0.47,06:49:47,1
TRX2283505633,Dallas,7870.29,C1813976543,94076.67,86206.38,C603183755,4647.83,12518.12,51,9.83,3.12,13:01:27,0
TRX6537554237,Philadelphia,106174.75,C873309260,119078.05,12903.3,C1214595918,57933.85,164108.6,57,2.48,0.74,05:41:41,0
TRX9917700158,Philadelphia,117428.92,C1701599256,130835.9,13406.98,C1604359229,68068.82,185497.74,92,3.3,2.56,10:45:41,0
TRX7955142041,Los Angeles,145667.12,C1262869688,163662.8,17995.68,C1032560110,87445.6,233112.72,72,6.61,4.88,16:54:26,0
TRX2062625914,Columbus,72875.23,C602433635,87599.51,14724.28,C1189187821,66679.13,139554.36,13,7.7,5.04,20:55:00,0
TRX4586557903,New York City,8134.08,C1795468466,61464.28,53330.2,C1469906116,53070.33,61204.41,16,3.93,1.28,04:22:07,0
TRX4133179393,Nashville,2803.83,C2015999862,24892.32,22088.49,C497877502,23334.53,26138.36,105,7.48,2.02,01:12:28,0
TRX1596965619,Philadelphia,11028.94946,C41155230,86762.03,38377.11,C1468685544,76004.78,12943.48,64,7.4,3.67,04:58:08,1
TRX8494807880,Fort Worth,519770.78,C26842093,73671.55,41306.13,C1533672820,77912.29,92692.86,56,7.45,0.42,18:45:29,1
TRX7519793409,Jacksonville,113538.92,C125455276,45514.98,81346.97,C704869156,55177.8,55526.66,78,6.93,6.71,03:28:52,1
TRX6142897119,Los Angeles,368.56,C1248310508,2935.01,2566.45,C1207695710,36519.65,36888.21,42,9.8,0.68,10:20:04,0
TRX6834209702,San Francisco,2927.68,C1805164661,87781.28,84853.6,C1288815068,93086.39,96014.07,95,5.68,2.48,02:47:08,0
TRX8024655481,San Francisco,15770.62,C1403649277,42773.82,27003.2,C1482103005,67770.09,83540.71,84,6.61,5.3,09:45:01,0
TRX6641608628,Charlotte,110272.2,C2115589111,24532.9,55253.16,C1203331554,98639.15,42901.38,112,5.15,0.95,03:06:57,1
TRX4307216194,San Francisco,61562.64,C1513124396,84893.6,23330.96,C1314050802,75242.95,136805.59,50,3.1,2.96,09:13:37,0
TRX9246252052,Austin,60329.37,C841323501,76783.97,16454.6,C359713488,71698.96,132028.33,94,9.57,4.14,23:51:48,0
TRX1921139784,Chicago,14325.472,C1290483339,2718.27,70835.97,C1116642274,75047.16,36650.2,96,8.68,4.92,09:26:46,1
TRX9319010277,Denver,20452.81,C253348306,97068.6,76615.79,C1469907228,96969.03,117421.84,76,6.54,4.41,20:30:08,0
TRX7969871503,Charlotte,106847.36,C146357384,120264.3,13416.94,C1747223278,41535.52,148382.88,44,4.99,0.75,01:29:45,0
TRX5308728932,San Antonio,9098.14,C876044393,91921.05,82822.91,C1791267914,31143.24,40241.38,8,11.11,3.94,05:53:42,0
TRX7621352746,Jacksonville,28466.31,C102027291,5110.82,49650.27,C850958638,43262.78,79305.51,11,8.91,2.15,10:15:56,1
TRX8777630589,San Francisco,186838.95,C187931144,34781.21,79141.26,C2066971,64851.6,93783.83,89,4.16,1.94,05:23:10,1
TRX3768621131,Boston,5580.15,C1476061571,14584.17,9004.02,C772968868,92179.99,97760.14,94,7.2,3.93,20:21:15,0
TRX6590362548,Austin,155146.91,C1885867912,1007118.63,851971.72,C1164481922,29003.24,184150.15,30,7.99,0.21,20:39:33,0
TRX5335376395,Jacksonville,65679.54,C1860205951,6539.94,76102.88,C50720817,12670.96,8869.45,3,5.76,3.04,05:59:19,1
TRX9372202940,"Washington, D.C.",1023.05,C2024711353,90571.37,89548.32,C373097727,63923.66,64946.71,43,5.74,1.22,04:39:43,0
TRX9711822883,Denver,132361.54,C435803541,146015.24,13653.7,C275192106,55962.84,188324.38,27,2.08,0.64,23:26:23,0
TRX4731807911,Austin,1586.28,C79283217,69497.59,67911.31,C935722070,66680.8,68267.08,24,5.21,3.36,05:10:29,0
TRX3961767475,El Paso,666.64,C2000267972,4656.19,3989.55,C174871747,34916.62,35583.26,106,6.62,1.08,15:40:12,0
TRX2860856320,Los Angeles,170302.7,C1866841666,713781.26,543478.56,C1990421361,37660.7,207963.4,4,4.82,1.53,00:41:36,0
TRX6388994959,Houston,150216.74,C1037521082,1022437.66,872220.92,C1745608181,162.11,150378.85,65,4.18,1.61,21:43:50,0
TRX5391752483,New York City,529.53,C453671855,35555.69,35026.16,C815593047,8253.57,8783.1,67,3.58,3.14,11:43:19,0
TRX2254294507,Columbus,122782.32,C1812291616,1124446.84,1001664.52,C924067193,88107.26,210889.58,106,4.71,2.84,20:55:09,0
TRX8593351650,Boston,1016.95,C190240935,83914.25,82897.3,C1653751526,24935.04,25951.99,13,9.52,4.74,08:57:05,0
TRX3723505799,Houston,123268.65,C1702089463,832481.93,709213.28,C1360541835,20609.03,143877.68,24,3.09,2.66,07:26:28,0
TRX5152043501,Charlotte,13688.99,C194507157,68876.97,55187.98,C1333529571,85911.1,99600.09,45,5.57,5.11,11:24:47,0
TRX8340687648,Philadelphia,33026.32,C428798670,7608.06,54620.03,C1791280119,42146.32,46576.86,84,2.55,0.47,02:02:18,1
TRX7909458760,San Antonio,5581.28,C955061147,28106.11,22524.83,C1308116031,60494.74,66076.02,88,6.8,5.96,04:46:30,0
TRX3955965494,Charlotte,15751.31,C1174599796,38556.32,22805.01,C1127171622,46761.23,62512.54,44,9.2,8.78,07:14:08,0
TRX4378614706,Fort Worth,23826.47,C302007694,3228.7,9903.24,C516523336,5248.91,8783.5,16,7.32,1.08,01:29:06,1
TRX6684665553,Houston,8567.57,C1481056406,80005,71437.43,C1921553024,56210.9,64778.47,80,1.97,1.15,22:00:53,0
TRX2885992490,Denver,159564.79,C1129869771,160981.24,1416.45,C703311663,57927.08,217491.87,41,6.99,4.64,17:46:03,0
TRX9888491070,New York City,31188.22,C94398724,31359.01,170.79,C1866484678,21157.22,52345.44,2,8.99,5.23,02:23:27,0
TRX9606358682,Fort Worth,135158.62,C1699486292,143733.28,8574.66,C959897458,88263.3,223421.92,39,9.65,0.05,19:43:52,0
TRX9645552206,Dallas,15734,C792195577,56070.18,40336.18,C2003729915,63581.66,79315.66,37,6.1,1.97,20:53:16,0
TRX3635879426,San Jose,129980.47,C848102479,1101445.99,971465.52,C3392189,37655.59,167636.06,80,9.94,6.84,14:26:19,0
TRX4980977318,Columbus,300.74,C1922344580,10022.89,9722.15,C242833949,90427.13,90727.87,64,8.95,3.91,15:35:00,0
TRX3081158757,Seattle,8888.88,C1899433964,42935.3,34046.42,C784165389,70180.21,79069.09,49,9.49,5.66,07:49:52,0
TRX2309262905,Austin,9191.09,C1841686615,18148.9,8957.81,C711310213,10087.96,19279.05,91,9.86,1.08,06:05:35,0
TRX6022513077,Philadelphia,32817.559,C1443210651,73509.78,63202.47,C956448191,38730.87,36302.01,102,6.15,5.67,21:23:45,1
TRX3752418951,Chicago,9682,C376017690,22960.45,13278.45,C1513968288,3497.29,13179.29,60,6.71,3.34,18:03:17,0
TRX4378279619,Charlotte,87674.24,C836621476,102327.32,14653.08,C1917784974,89513.58,177187.82,16,6.27,0.81,09:46:35,0
TRX9126466410,San Diego,19681.95,C1779341308,52153.11,32471.16,C1831711067,85064.52,104746.47,83,8.79,0.36,13:16:56,0
TRX1528765347,Philadelphia,313793.24,C1790615883,1094687.92,780894.68,C104615190,73781.25,387574.49,98,6.42,5.92,16:58:15,0
TRX7345908505,San Antonio,12964.81,C2107660410,2019.84,90284.88,C141110631,47230.77,75068.64,26,7.26,0.65,02:50:47,1
TRX1648869225,San Jose,2634.1,C1060549703,44343.98,41709.88,C616412281,7636.82,10270.92,96,4.75,0.63,16:43:40,0
TRX2496476963,Phoenix,18120.98,C1374664497,117953.59,99832.61,C1649633410,80354.03,98475.01,101,6.59,3.47,03:32:10,0
TRX2969938239,Jacksonville,25025.82,C716949678,8335.79,59087.4,C380088157,68367.41,19288.02,20,3.6,1.44,09:34:19,1
TRX1876384639,Boston,1354.57,C949082938,84704.43,83349.86,C787738572,79668.26,81022.83,73,7.83,1.92,23:56:33,0
TRX8920579471,San Diego,195845.31,C1798380773,195914.4,69.09,C1163088324,2554.9,198400.21,101,4.16,2.8,11:32:09,0
TRX1557581019,Boston,170988.56,C581486647,189243.27,18254.71,C1679092632,35276.89,206265.45,94,11.36,6.41,04:06:54,0
TRX7095919940,Indianapolis,25424.36,C698229852,35352.39,9928.03,C1770060345,61139.63,86563.99,47,6.79,3.46,11:48:09,0
TRX8717792209,Charlotte,101662.42,C541330540,124033.16,22370.74,C1703458581,33161.51,134823.93,30,7.48,1.86,17:41:06,0
TRX9702676822,Phoenix,1885.53,C691200351,14796.62,12911.09,C1248276879,43099.61,44985.14,1,7.95,2.83,07:59:27,0
TRX3478141840,Boston,80578.75,C1217347025,124438.63,43859.88,C272220100,66308.42,146887.17,55,6.31,1.22,15:01:12,0
TRX4796568217,San Diego,145371.41,C1295011929,1033264.97,887893.56,C1609086753,33970.56,179341.97,109,8.25,0.45,09:48:43,0
TRX2921587926,Nashville,3925.8,C1863515296,8267.34,4341.54,C758746363,29317.82,33243.62,41,2.77,2.2,07:46:04,0
TRX7558586457,Jacksonville,30830.04,C1757718624,23027.04,475.28,C552015146,25084.77,31333.14,91,2.01,1.83,16:55:58,1
TRX5181088308,Columbus,194252.53,C1911725457,202509.91,8257.38,C1097380,29402.11,223654.64,48,5.75,3.69,03:27:05,0
TRX7283667778,Seattle,146415.76,C1842002393,151300.02,4884.26,C1816468636,33880.47,180296.23,12,5.03,1.72,05:52:28,0
TRX2294791090,Seattle,32564.14,C709531076,32654.85,90.71,C1234116451,12949.81,45513.95,55,1.27,0.14,07:47:46,0
TRX1809988253,Charlotte,89623.73,C2142820128,104617.81,14994.08,C358847552,40373.67,129997.4,78,3.32,0.13,01:00:18,0
TRX4447014717,Jacksonville,11192.72,C1360897103,44555.96,33363.24,C1285463992,30125.1,41317.82,84,4.3,0.49,11:54:04,0
TRX2494708593,Boston,2271.34,C142147250,80143.76,77872.42,C249515830,2080.32,4351.66,87,8.59,5.29,10:44:50,0
TRX1635497533,Chicago,104888.46,C1060814439,15519.63,92634.99,C1522292820,16075.92,56076.29,38,5.56,3.14,17:56:52,1
TRX3694158078,Columbus,6219.547,C2044200796,31586.91,64393.79,C1554303114,39417.9,71401.22,37,2.93,0.45,23:07:34,1
TRX2436875915,Philadelphia,7654.41,C749100260,24380.04,16725.63,C1525027227,93454.6,101109.01,39,7.34,2.75,00:39:34,0
TRX6865367439,Columbus,94008.7,C907875994,95313.9,1305.2,C273531298,89506.76,183515.46,38,6.12,5.6,23:04:32,0
TRX4336761516,Phoenix,20001.6,C1369468885,81793.88,61792.28,C1364051444,45586.4,65588,66,5.59,4.98,13:43:48,0
TRX9486289226,Columbus,211131.43,C1547883191,78438.69,44210.53,C1083020379,70620.88,46988.93,45,8.32,0.7,17:26:26,1
TRX8075774713,Denver,3136.92,C1917071489,24202.57,21065.65,C1567719193,13787.54,16924.46,49,6.47,0.44,16:53:49,0
TRX1319989903,Phoenix,1495.79,C1693580552,39286.34,37790.55,C871623676,64477.31,65973.1,13,5.64,0.86,23:24:39,0
TRX2054365897,Indianapolis,9545.89,C1169780300,29331.5,19785.61,C2104758784,20506.47,30052.36,87,8.09,0.71,00:59:15,0
TRX9374099911,Nashville,28306.8,C1224064486,79952.65,51645.85,C886096689,32981.68,61288.48,83,4.49,2.7,02:14:48,0
TRX2215323597,Los Angeles,3875.99,C1259065345,47892.27,44016.28,C320205269,96735.43,100611.42,28,4.87,1.39,14:54:23,0
TRX9699953385,"Washington, D.C.",95636.49,C1814543901,95687.86,51.37,C2114676965,6698.76,102335.25,82,2.42,1.6,22:09:58,0
TRX6909553753,El Paso,122606.58,C216577438,124707.44,2100.86,C1208288923,76586.1,199192.68,65,6.31,3.7,16:22:12,0
TRX8779516366,Charlotte,136715.12,C1669860329,239654.76,102939.64,C2051611232,68703.63,205418.75,87,9.32,3.04,11:50:18,0
TRX2758135720,New York City,133931.46,C918730310,148239.77,14308.31,C285519210,60215,194146.46,22,4.62,2.34,09:29:51,0
TRX5845012996,Houston,117023.79,C1239075987,120520.02,3496.23,C1613856232,11276.34,128300.13,107,3.66,0.57,08:16:16,0
TRX7732875244,San Jose,197673.93,C855894174,205717.38,8043.45,C1756587746,84854.72,282528.65,112,2.27,0.4,13:35:21,0
TRX2757491560,Houston,57908.35,C1745904086,93169.92,35261.57,C121521031,83805.9,141714.25,95,7.22,6.39,05:13:58,0
TRX8520882435,Charlotte,117480.14,C211877993,118913.9,1433.76,C1881309779,4724.92,122205.06,98,2.67,0.06,20:05:28,0
TRX1117709377,Houston,119341.71,C624718217,137858.81,18517.1,C1519927178,51208.24,170549.95,109,7.08,5.39,04:26:01,0
TRX1104865894,Columbus,218.27,C941889045,97023.68,96805.41,C1746257394,16459.11,16677.38,30,9.99,6.59,16:57:22,0
TRX3153452931,Charlotte,4664.21,C57010927,86373.65,81709.44,C2100829870,89403.02,94067.23,78,4.28,0.59,23:24:30,0
TRX9617755982,San Francisco,543.053,C1590129041,4078.99,53296.56,C1927585642,49080.42,88635.52,89,4.15,3.62,13:05:59,1
TRX8580343294,Nashville,13589.96,C1396851684,32620.36,19030.4,C886457525,67310.04,80900,99,3.91,0.74,19:39:59,0
TRX1074873288,Seattle,4264.39,C1076202543,22685.11,18420.72,C61304908,84671.06,88935.45,19,9.37,5.81,19:26:58,0
TRX1072126079,Charlotte,7216.825,C306204573,26522.83,97246.53,C238069999,62922.47,29643.67,49,7.63,1.28,03:30:56,1
TRX2567018874,El Paso,16917.51,C611639121,36505.45,19587.94,C276922182,30987.48,47904.99,66,9.16,0.93,23:23:41,0
TRX1596186565,New York City,69405.79,C105751207,118648.07,49242.28,C467632528,86518.23,155924.02,105,2.77,0.13,00:41:41,0
TRX1873379777,Charlotte,187825.52,C2078518186,17171.65,26821.9,C405950359,77090.85,12565.66,71,4.99,4.49,17:26:42,1
TRX3718230514,Chicago,19718.652,C1172707268,36977.48,25920.5,C65583344,13830.75,36487.33,45,5.24,2.9,01:56:43,1
TRX2723207090,Denver,124205.76,C1291486201,125312.2,1106.44,C665454368,16392.74,140598.5,24,1.45,0.12,19:11:07,0
TRX5328878433,Philadelphia,5406.93,C1907758892,77687.82,72280.89,C243440025,67937.56,73344.49,9,5.3,2.58,18:23:23,0
TRX2368532528,Austin,90962.75,C1405548909,103331.71,12368.96,C1649884294,84569.12,175531.87,76,2.17,0.34,12:47:39,0
TRX8784045453,Phoenix,136711.87,C1049553497,145532.19,8820.32,C1040733616,60842.03,197553.9,104,5.62,2.64,09:41:53,0
TRX7927057865,Nashville,103932.55,C233271622,122852.11,18919.56,C1045985568,75026.97,178959.52,77,4.85,0.45,22:20:28,0
TRX8836968044,Nashville,2361.09,C402808914,90327.44,87966.35,C976783209,7543.15,9904.24,80,9.75,2.08,06:24:53,0
TRX2756889015,Charlotte,10777.16,C1575043618,11202.13,424.97,C541390600,67385.4,78162.56,109,3.81,2.16,22:27:49,0
TRX8801450619,Jacksonville,1585.631902,C836969741,18475.39,36762.65,C1129433283,37588.94,23343.14,20,3.13,1.77,10:05:13,1
TRX1205917219,Boston,12887.33,C289304070,23440.25,10552.92,C1092170861,71249.92,84137.25,67,2.36,1.6,02:14:39,0
TRX8199986895,Philadelphia,10531.657,C2046545652,11131.88,21147.57,C1206577437,66199.58,71950.92,4,5.65,0.53,22:42:02,1
TRX4684444086,San Francisco,155561.47,C2054451662,157392.76,1831.29,C1232433403,55020.64,210582.11,27,8.94,7.19,19:07:34,0
TRX9568035851,Chicago,167336.23,C1471145035,168545.84,1209.61,C1412655478,85913.99,253250.22,112,7.48,2.21,08:15:26,0
TRX7136320391,Los Angeles,85942.72,C1561387702,99469.74,13527.02,C629230908,50654.13,136596.85,34,11.71,9.09,07:02:02,0
TRX1111677498,Jacksonville,68217.84,C577592048,7638.48,67452.67,C1166452906,45755.31,17324.28,21,3.47,0.4,14:06:13,1
TRX2016600082,El Paso,7995.66,C1807176280,14320.85,6325.19,C161040638,83644.97,91640.63,82,7.97,1.48,08:23:33,0
TRX8408085101,San Francisco,26531.35,C1511799988,66755.01,40223.66,C1949877205,35381.98,61913.33,94,5.03,1.81,00:16:56,0
TRX5652067528,Chicago,33267.64,C1972143064,4159.72,43304.46,C1340634558,22544.85,98202.88,33,7.03,1.89,22:27:41,1
TRX9490814570,San Francisco,84022.18,C1724067349,98894.67,14872.49,C1665661388,39177.44,123199.62,5,4.86,2.03,06:01:34,0
TRX4214167407,Jacksonville,1839.63,C2083217543,10554.19,8714.56,C1012552887,37148.34,38987.97,31,3.82,3.08,13:14:31,0
TRX9856272699,Denver,47696.49,C1207950266,75429.69,27733.2,C1042772649,98940.79,146637.28,28,6.41,0.43,17:58:16,0
TRX9432357468,Phoenix,2420.65,C529893402,60105.83,57685.18,C348629875,77478.88,79899.53,64,9.21,4.43,00:25:20,0
TRX7877779921,Boston,3387.85,C1655635061,14692.03,11304.18,C916019076,50791.46,54179.31,97,7.97,3.12,23:25:09,0
TRX8697615928,San Diego,8092.1,C1155769010,94250.37,86158.27,C1014991909,60230.51,68322.61,72,7.73,1.5,13:43:42,0
