Transaction ID,Type,Branch,Amount,Name Origin,Old Balance Origin,New Balance Origin,Name Destination,Old Balance Destination,New Balance Destination,Unusual Logins,Account Age,isFlaggedFraud,Account Type,Date of Transaction,Time of Day,isFraud
TRX9510964704,TRANSFER,Estados Unidos,491920.0,C1500321780,1848526.0,1356606.0,C508000580,13494.74,505414.74,16,0.222996477,0,Savings,08-01-2018,Morning,0
TRX7483156645,PAYMENT,Francia,11917.23,C1316001196,34669.76,22752.53,M622772003,287567.0,299484.23,17,7.872189849,0,Savings,09-01-2018,Afternoon,0
TRX6132009326,CASH_IN,Filipinas,254934.1,C1931608383,292381.97,547316.07,C1931608383,0.0,0.0,15,8.373393174,0,Savings,13-01-2018,Night,0
TRX6371106902,CASH_OUT,Republica Dominicana,108702.86,C2008762581,477495.0,368792.14,C2008762581,0.0,0.0,13,8.743624902,0,Savings,25-01-2018,Night,0
TRX5885102814,CASH_OUT,Nueva Zelanda,171810.63,C715093362,1735767.0,1563956.37,C715093362,0.0,0.0,2,1.340809916,0,Current,03-01-2018,Morning,0
TRX2968834239,PAYMENT,Egipto,8016.07,C2038535743,228776.0,220759.93,M52313140,691563.0,699579.07,18,5.946389661,0,Savings,05-01-2018,Afternoon,0
TRX1210880658,PAYMENT,China,25554.79,C1251897263,1306134.47,1280579.68,M748006558,1114266.0,1139820.79,20,4.313888919,0,Savings,06-01-2018,Morning,0
TRX5654447281,PAYMENT,Australia,3023.16,C1705281026,1754047.0,1751023.84,M1967667267,1715079.0,1718102.16,2,4.835482587,0,Savings,11-01-2018,Afternoon,0
TRX6252735854,CASH_IN,Estados Unidos,116822.62,C523875258,884035.68,1000858.3,C523875258,0.0,0.0,1,7.792688245,0,Savings,13-01-2018,Afternoon,0
TRX3766575716,PAYMENT,Australia,11239.89,C1910012239,12213.0,973.11,M1794125280,1247363.0,1258602.89,18,3.063747767,0,Savings,08-01-2018,Night,0
TRX8522147406,CREDIT,Mexico,625.92,C615954678,30165.0,30790.92,C811587677,1042.0,416.08,19,0.927721933,0,Current,13-01-2018,Night,0
TRX5799652058,PAYMENT,Nueva Zelanda,25.08,C488388565,21558.0,21542.92,M1666530975,0.0,0.0,6,8.749388322,0,Savings,25-01-2018,Night,1
TRX8458530869,CASH_IN,Portugal,25084.74,C1166317060,3844748.58,3869833.32,C1166317060,0.0,0.0,1,5.582450284,0,Savings,19-01-2018,Night,0
TRX2221554825,PAYMENT,Australia,10715.15,C903151311,19879.0,9163.85,M572087558,733872.0,744587.15,19,3.382710522,0,Savings,25-01-2018,Morning,0
TRX2853154114,PAYMENT,Cuba,9895.37,C61338498,17187.0,7291.63,M1512216535,1896077.0,1905972.37,3,5.377185237,0,Savings,19-01-2018,Afternoon,0
TRX4939609151,PAYMENT,Estados Unidos,952.48,C1560203450,46570.0,45627.52,M1552767213,0.0,0.0,11,4.481363635,0,Current,12-01-2018,Afternoon,1
TRX8241893731,TRANSFER,Brasil,189072.94,C355777990,1592110.0,1403037.06,C609116570,0.0,189072.94,6,6.271592523,0,Current,16-01-2018,Morning,0
TRX2458149642,PAYMENT,Francia,1228.91,C2048648662,10740.0,9511.09,M467058299,1193120.0,1194348.91,11,1.911980272,0,Savings,19-01-2018,Night,0
TRX5608777011,PAYMENT,Australia,1677.52,C51325109,24448.0,22770.48,M438270414,1548565.0,1550242.52,9,8.403149897,0,Savings,06-01-2018,Night,0
TRX4500455120,PAYMENT,Australia,803.32,C523440380,51979.0,51175.68,M2118449545,372020.0,372823.32,7,4.819430108,0,Savings,08-01-2018,Afternoon,0
TRX7715240327,PAYMENT,Italia,1068.22,C1997704619,13244.0,12175.78,M1665308978,604396.0,605464.22,11,6.642130819,0,Savings,19-01-2018,Morning,0
TRX8648108929,CASH_OUT,Mexico,178514.46,C684948803,1787178.0,1608663.54,C684948803,0.0,0.0,16,5.962655589,0,Current,03-01-2018,Night,0
TRX3023381146,PAYMENT,Espana,10476.7,C525199726,1182554.0,1172077.3,M74211793,337882.0,348358.7,17,8.357630014,0,Savings,07-01-2018,Morning,0
TRX9122436209,PAYMENT,Haiti,16807.66,C2076427679,11778.74,0.0,M1840423520,0.0,0.0,15,0.9276562559,0,Savings,03-01-2018,Morning,1
TRX6447502076,PAYMENT,Malasia,9818.95,C1773008684,275151.0,265332.05,M127356954,807573.0,817391.95,8,5.813636613,0,Savings,19-01-2018,Night,0
TRX9251220525,CASH_IN,Francia,257656.05,C1677690398,5514460.8,5772116.85,C1677690398,0.0,0.0,15,4.822178552,0,Savings,16-01-2018,Night,0
TRX9307258803,TRANSFER,Australia,19772.53,C792488644,1166888.0,1147115.47,C2094777811,44486.99,64259.52,10,7.328504465,0,Current,03-01-2018,Morning,0
TRX9619841015,CASH_OUT,Estados Unidos,178505.6,C82287653,1787080.0,1608574.4,C82287653,0.0,0.0,19,3.510941426,0,Current,03-01-2018,Morning,0
TRX6633480430,PAYMENT,Estados Unidos,900.37,C1225353990,11715.0,10814.63,M1243102466,1907507.0,1908407.37,17,5.964001583,0,Savings,12-01-2018,Night,0
TRX8633611777,CASH_IN,China,32185.19,C1538984485,6381843.64,6414028.83,C1538984485,0.0,0.0,17,6.652221961,0,Savings,25-01-2018,Afternoon,0
TRX5241984693,PAYMENT,Estados Unidos,136.37,C1419765033,5083.0,4946.63,M907561070,600962.0,601098.37,10,2.824448697,0,Savings,06-01-2018,Afternoon,0
TRX1925317759,PAYMENT,SudAfrica,17263.06,C651316602,36692.0,19428.94,M1517860139,1613874.0,1631137.06,12,0.955049014,0,Current,03-01-2018,Night,0
TRX5109141057,TRANSFER,Alemania,291753.7,C828447060,812680.0,520926.3,C1816757085,11000000.0,11291753.7,12,1.174831082,0,Savings,19-01-2018,Afternoon,0
TRX6455044582,CASH_IN,Filipinas,29488.46,C780802740,553479.18,582967.64,C780802740,0.0,0.0,10,4.650059652,0,Current,25-01-2018,Afternoon,0
TRX4406177460,PAYMENT,Alemania,34795.88,C590710592,1336935.0,1302139.12,M752679590,1208424.0,1243219.88,5,0.562731185,0,Savings,12-01-2018,Morning,0
TRX8508764466,CREDIT,Nicaragua,4397.38,C1827239708,36481.0,40878.38,C1382717704,128823.03,124425.65,18,3.838254156,0,Savings,08-01-2018,Afternoon,0
TRX1844214679,PAYMENT,Turquia,4192.58,C2103053076,5989.0,1796.42,M1928075000,1167900.0,1172092.58,17,6.825185526,0,Savings,16-01-2018,Morning,0
TRX2520089425,PAYMENT,Australia,5623.13,C988557145,259029.4,253406.27,M2138211677,1404349.0,1409972.13,15,0.397085273,0,Current,12-01-2018,Afternoon,0
TRX5145401530,PAYMENT,Irlanda,13071.27,C72795450,35215.0,22143.73,M2031507085,206243.0,219314.27,15,8.806304591,0,Savings,08-01-2018,Afternoon,0
TRX2799780306,CASH_OUT,China,55855.58,C1713546896,1287671.0,1231815.42,C1713546896,0.0,0.0,6,7.175998397,0,Savings,06-01-2018,Afternoon,0
TRX9287489919,PAYMENT,Guatemala,9877.48,C843410864,468753.35,458875.87,M1599612880,1430760.0,1440637.48,3,5.939417327,0,Savings,03-01-2018,Morning,0
TRX4191656601,CASH_IN,Francia,72644.99,C527464124,7365835.98,7438480.97,C527464124,0.0,0.0,14,7.241774311,0,Savings,13-01-2018,Afternoon,0
TRX7340666432,PAYMENT,Chile,741.48,C506890727,2590.0,1848.52,M631181275,1210694.0,1211435.48,6,8.015902198,0,Current,12-01-2018,Night,0
TRX9356927909,PAYMENT,Estados Unidos,21840.26,C1532800776,1439600.0,1417759.74,M600657906,505066.0,526906.26,15,4.281070426,0,Current,03-01-2018,Afternoon,0
TRX7509594856,CASH_IN,Mongolia,84980.31,C16148478,2641780.43,2726760.74,C16148478,0.0,0.0,19,5.834572569,0,Savings,07-01-2018,Night,0
TRX7235364108,PAYMENT,Argentina,1399.83,C1886186662,6227.17,4827.34,M2137205195,198483.0,199882.83,19,1.922770226,0,Current,16-01-2018,Morning,0
TRX3718230514,PAYMENT,Francia,15350.84,C46259342,50020.61,34669.77,M187120217,194204.0,209554.84,14,5.045489444,0,Savings,08-01-2018,Morning,0
TRX2778819685,CASH_IN,Honduras,208834.32,C289336712,11000000.0,11208834.32,C289336712,0.0,0.0,5,8.149062984,0,Current,16-01-2018,Morning,0
TRX3855192549,CASH_OUT,Turquia,327066.19,C1597742167,1696867.0,1369800.81,C1597742167,0.0,0.0,2,2.466949349,0,Current,05-01-2018,Night,0
TRX2335041574,CASH_IN,Australia,175443.85,C472234151,3156649.13,3332092.98,C472234151,0.0,0.0,8,8.124510277,0,Current,09-01-2018,Night,0
TRX1518958726,PAYMENT,Paises Bajos,6131.21,C1527086220,0.0,0.0,M515273883,0.0,0.0,16,4.105522964,0,Savings,09-01-2018,Morning,1
TRX4214739313,CREDIT,Indonesia,2731.05,C802628402,175409.0,178140.05,C1823014131,69810.0,67078.95,4,8.616145816,0,Savings,09-01-2018,Morning,0
TRX8295627632,CASH_IN,Indonesia,57817.21,C663925782,4001620.38,4059437.59,C663925782,0.0,0.0,13,7.27165303,0,Savings,03-01-2018,Afternoon,0
TRX1842158776,TRANSFER,Mexico,44944.32,C285058000,1018931.0,973986.68,C1653859230,55414.0,100358.32,6,2.52899158,0,Savings,07-01-2018,Afternoon,0
TRX2085003389,PAYMENT,Estados Unidos,352.7,C1203331554,18319.0,17966.3,M221033168,614162.0,614514.7,2,7.565916245,0,Savings,05-01-2018,Morning,0
TRX6070087314,PAYMENT,Francia,561.01,C131037934,30104.0,29542.99,M795590320,1430095.0,1430656.01,4,3.198204114,0,Savings,09-01-2018,Afternoon,0
TRX2853935162,PAYMENT,Mexico,3597.85,C1564473433,45405.0,41807.15,M851116146,1637114.0,1640711.85,4,2.647934964,0,Current,11-01-2018,Morning,0
TRX4594914236,CASH_IN,Alemania,141632.37,C332234405,2062534.09,2204166.46,C332234405,0.0,0.0,18,3.104712389,0,Savings,19-01-2018,Morning,0
TRX1451440008,PAYMENT,Turquia,7150.21,C1390783857,159445.0,152294.79,M1768580358,1770559.0,1777709.21,8,5.056826603,0,Savings,16-01-2018,Night,0
TRX5945202015,CASH_IN,Marruecos,38583.71,C1979860449,2867063.07,2905646.78,C1979860449,0.0,0.0,6,0.321187514,0,Savings,05-01-2018,Night,0
TRX4779907753,PAYMENT,Turquia,11667.76,C457714879,459092.0,447424.24,M1713365029,1896809.0,1908476.76,19,3.460426838,0,Savings,19-01-2018,Night,0
TRX1153539536,PAYMENT,China,5138.36,C2131438577,12187.0,7048.64,M441482912,1684365.0,1689503.36,18,5.635111208,0,Savings,11-01-2018,Morning,0
TRX8237712338,PAYMENT,Alemania,7798.05,C1888449414,362445.0,354646.95,M931041456,1868349.0,1876147.05,14,2.96729425,0,Savings,09-01-2018,Afternoon,0
TRX5681125290,PAYMENT,Alemania,4798.8,C1186984840,13813.0,9014.2,M1367544605,1584392.0,1589190.8,4,7.180802543,0,Savings,19-01-2018,Afternoon,0
TRX1589501154,PAYMENT,Francia,12603.14,C105856166,57732.85,45129.71,M1039629818,1382405.0,1395008.14,19,5.816377665,0,Current,12-01-2018,Afternoon,0
TRX4372969666,PAYMENT,Estados Unidos,10200.43,C1974397962,20141.0,9940.57,M112774596,259051.0,269251.43,19,2.41300498,0,Savings,09-01-2018,Night,0
TRX7450141917,PAYMENT,Brasil,3727.23,C393476856,3838.0,110.77,M1056221435,1533569.0,1537296.23,15,3.061830438,0,Savings,05-01-2018,Afternoon,0
TRX9327849754,TRANSFER,India,1658697.08,C1331353271,2304372.0,645674.92,C1850180796,5943818.49,7602515.57,15,7.280529059,0,Savings,19-01-2018,Morning,0
TRX2870217110,CASH_IN,Australia,31657.28,C145105559,2600728.62,2632385.9,C145105559,0.0,0.0,17,2.518173916,0,Savings,19-01-2018,Afternoon,0
TRX2567440146,PAYMENT,Estados Unidos,8251.18,C495367734,9312.0,1060.82,M235668413,1261299.0,1269550.18,19,6.886878391,0,Savings,11-01-2018,Afternoon,0
TRX1669836198,TRANSFER,India,102359.17,C1773813582,1292291.0,1189931.83,C769342184,12900000.0,13002359.17,3,2.363231992,0,Savings,06-01-2018,Night,0
TRX5462210476,PAYMENT,Reino Unido,4402.18,C1193749715,190942.49,186540.31,M1945886568,946460.0,950862.18,18,0.562495949,0,Current,12-01-2018,Afternoon,0
TRX4224706742,PAYMENT,Italia,2910.53,C1892261395,51256.0,48345.47,M840259832,904410.0,907320.53,9,2.335368178,0,Savings,25-01-2018,Afternoon,0
TRX5768407866,PAYMENT,Australia,9906.29,C55635425,23076.0,13169.71,M733671868,1056635.0,1066541.29,8,5.961817761,0,Savings,08-01-2018,Night,0
TRX9858690057,CASH_IN,Reino Unido,257619.2,C1192529727,9080244.19,9337863.39,C1192529727,0.0,0.0,9,5.271774446,0,Savings,06-01-2018,Afternoon,0
TRX6413269260,CASH_IN,Italia,209859.04,C1515116175,1801758.14,2011617.18,C1515116175,0.0,0.0,7,3.859694091,0,Savings,13-01-2018,Afternoon,0
TRX5112560177,PAYMENT,El Salvador,11168.84,C1004728150,300433.0,289264.16,M1518422518,1715853.0,1727021.84,10,7.650086711,0,Savings,06-01-2018,Night,0
TRX2464206805,TRANSFER,Australia,423000.44,C474647699,13489.0,0.0,C1440325059,0.0,423010.44,17,4.874627902,0,Current,11-01-2018,Morning,1
TRX9407757732,PAYMENT,Lituania,4172.18,C1729917416,18567.0,14394.82,M2102490838,1236314.0,1240486.18,13,6.265124014,0,Savings,25-01-2018,Night,0
TRX7989133240,PAYMENT,Italia,2789.37,C1602154134,12872.0,10082.63,M61041877,1252333.0,1255122.37,17,4.444138132,0,Savings,06-01-2018,Night,0
TRX5777407883,PAYMENT,Guatemala,1534.09,C1755308707,10016.0,8481.91,M1381438013,1888160.0,1889694.09,5,7.96858892,0,Current,12-01-2018,Night,0
TRX4144584623,CASH_OUT,Francia,101717.84,C112765409,2004007.0,1902289.16,C112765409,0.0,0.0,6,5.779975453,0,Savings,07-01-2018,Night,0
TRX3122121999,PAYMENT,El Salvador,3567.5,C603483530,9208.51,5641.01,M577038898,107559.0,111126.5,4,2.91467649,0,Savings,19-01-2018,Afternoon,0
TRX4453942213,CASH_IN,Brasil,166315.21,C1539258473,4907067.72,5073382.93,C1539258473,0.0,0.0,8,0.057226767,0,Savings,07-01-2018,Afternoon,0
TRX1943556713,PAYMENT,Alemania,14260.56,C1041207,15735.0,1474.44,M896315952,393500.0,407760.56,10,5.005577269,0,Savings,06-01-2018,Morning,0
TRX2675246668,PAYMENT,Francia,6511.48,C657069980,3216707.72,3210196.24,M51376124,1456493.0,1463004.48,1,2.741970165,0,Current,10-01-2018,Night,0
TRX5475582018,PAYMENT,Republica Dominicana,6454.56,C1826145139,8768.0,2313.44,M1151309352,421327.0,427781.56,9,5.703426861,0,Savings,06-01-2018,Morning,0
TRX2457325792,PAYMENT,Mexico,18888.95,C28175501,1240574.0,1221685.05,M1857237713,1602655.0,1621543.95,5,3.310042421,0,Current,16-01-2018,Night,0
TRX8135288170,PAYMENT,Estados Unidos,3219.24,C1525186016,4532.0,1312.76,M528846922,1646723.0,1649942.24,15,1.075716026,0,Current,10-01-2018,Night,0
TRX3194800064,CASH_IN,Egipto,299261.26,C874253820,10700000.0,10999261.26,C874253820,0.0,0.0,3,2.647936614,0,Savings,07-01-2018,Afternoon,0
TRX5215320257,PAYMENT,Bielorrusia,798.26,C235154585,26149.0,25350.74,M1064315206,1380306.0,1381104.26,20,5.195562297,0,Current,13-01-2018,Night,0
TRX8920879737,TRANSFER,Estados Unidos,234076.51,C551405440,1735574.0,1501497.49,C1495761010,248118.45,482194.96,3,5.7535848,0,Current,25-01-2018,Morning,0
TRX7940946143,CASH_OUT,Alemania,405812.31,C348921692,1324057.0,918244.69,C348921692,0.0,0.0,17,7.237761351,0,Savings,10-01-2018,Morning,0
TRX4318527797,PAYMENT,El Salvador,3452.17,C623757508,7814.0,4361.83,M1124360095,549182.0,552634.17,18,8.491732689,0,Savings,16-01-2018,Afternoon,0
TRX2251504060,PAYMENT,El Salvador,2150.61,C319618119,15599.0,13448.39,M82750270,1838300.0,1840450.61,11,0.490572744,0,Savings,09-01-2018,Afternoon,0
TRX8325410878,PAYMENT,Francia,8480.48,C1482429406,19817.0,11336.52,M410958248,1030724.0,1039204.48,14,0.432262315,0,Savings,11-01-2018,Morning,0
TRX2308241177,PAYMENT,Indonesia,2419.01,C74633460,31442.51,29023.5,M1271241511,1852597.0,1855016.01,2,8.203554223,0,Savings,09-01-2018,Night,0
TRX2674452911,CREDIT,Francia,3455.85,C192428201,3509.0,6964.85,C401424608,1333014.31,1329558.46,9,2.816378355,0,Current,11-01-2018,Afternoon,0
TRX5749614950,TRANSFER,Australia,16208.5,C1178160997,24318.0,8109.5,C99219259,0.0,16208.5,11,2.774770004,0,Savings,03-01-2018,Night,0
TRX3645615960,CASH_OUT,Indonesia,191894.78,C164865953,1856012.92,1664118.14,C164865953,0.0,0.0,16,7.773221454,0,Savings,07-01-2018,Morning,0
TRX4989549453,PAYMENT,Austria,2892.22,C366370767,14519.98,11627.76,M989992548,1376338.0,1379230.22,13,1.246668603,0,Savings,09-01-2018,Night,0
TRX1826807693,PAYMENT,Francia,27690.45,C1743437314,65500.41,37809.96,M1100474457,1631195.0,1658885.45,6,4.974504546,0,Savings,19-01-2018,Morning,0
TRX9032156929,CASH_IN,Egipto,94841.38,C1815501246,6174216.89,6269058.27,C1815501246,0.0,0.0,19,4.773251222,0,Savings,13-01-2018,Afternoon,0
TRX1633801012,PAYMENT,Paises Bajos,848.74,C988904418,14937.0,14088.26,M261650860,328081.0,328929.74,11,4.517202551,0,Current,06-01-2018,Night,0
TRX2580342228,CREDIT,Nicaragua,6393.71,C1331144930,433084.38,439478.09,C684896216,478421.0,472027.29,10,2.76029229,0,Current,16-01-2018,Morning,0
TRX1507296236,PAYMENT,Brasil,1939.74,C501491806,25183.78,23244.04,M326692514,1071079.0,1073018.74,18,3.143543489,0,Current,25-01-2018,Night,0
TRX5350989364,PAYMENT,China,137.88,C32496853,59708.34,59570.46,M371440613,1039609.0,1039746.88,9,8.650713732,0,Savings,03-01-2018,Night,0
TRX7342708860,PAYMENT,Estados Unidos,9479.66,C1314228008,32987.88,23508.22,M1590481849,1160855.0,1170334.66,3,4.458733565,0,Current,10-01-2018,Afternoon,0
TRX5004227107,PAYMENT,Peru,2625.76,C1660536720,29786.0,27160.24,M568717494,1939213.0,1941838.76,10,7.164753747,0,Savings,11-01-2018,Night,0
TRX7805893825,PAYMENT,Egipto,4804.68,C879311295,38100.95,33296.27,M1274247563,479664.0,484468.68,14,4.955224007,0,Savings,10-01-2018,Morning,0
TRX4673637587,PAYMENT,Estados Unidos,17356.69,C693982422,24822.27,7465.58,M965674262,759179.0,776535.69,18,2.340110979,0,Current,11-01-2018,Morning,0
TRX3626478353,PAYMENT,China,1035.3,C928103158,5573.0,4537.7,M669406950,965740.0,966775.3,9,2.896511577,0,Savings,11-01-2018,Afternoon,0
TRX9199153017,PAYMENT,Argelia,14290.67,C19262759,1856688.0,1842397.33,M770563700,1116420.0,1130710.67,3,0.297105796,0,Savings,06-01-2018,Night,0
TRX6233229488,TRANSFER,Guatemala,457456.67,C388165089,826513.0,369056.33,C1778289781,59800.0,517256.67,16,5.265380747,0,Savings,06-01-2018,Afternoon,0
TRX7180251121,CASH_OUT,Australia,172180.99,C1453157901,637597.0,465416.01,C1453157901,0.0,0.0,15,5.744014563,0,Current,13-01-2018,Afternoon,0
TRX1013098641,PAYMENT,Mexico,4918.9,C1770125555,11545.0,6626.1,M1648217898,372888.0,377806.9,11,2.312192949,0,Savings,09-01-2018,Night,0
TRX1831085494,PAYMENT,Estados Unidos,6720.15,C1803714790,16754.51,10034.36,M1863557065,296023.0,302743.15,1,3.514563194,0,Savings,25-01-2018,Morning,0
TRX3694158078,PAYMENT,Mexico,7519.45,C514296946,36443.0,28933.55,M876084303,0.0,0.0,15,1.415499097,0,Savings,10-01-2018,Morning,1
TRX5957389467,CASH_IN,Republica Democratica del Congo,170207.14,C1816468636,8335475.31,8505682.45,C1816468636,0.0,0.0,3,8.275949949,0,Savings,08-01-2018,Night,0
TRX6954886622,PAYMENT,Mexico,1220.13,C647580778,15289.0,14068.87,M1020552337,549146.0,550366.13,20,8.176409308,0,Savings,06-01-2018,Night,0
TRX7891063064,TRANSFER,Republica Dominicana,963532.14,C1440057381,963532.14,0.0,C268086000,0.0,963532.14,1,2.959885961,0,Savings,19-01-2018,Morning,0
TRX8892273807,PAYMENT,Italia,10553.58,C455036946,130239.0,119685.42,M2061316668,639879.0,650432.58,18,3.817430318,0,Savings,25-01-2018,Afternoon,0
TRX1428868192,PAYMENT,Mexico,1937.5,C2076071240,19935.0,17997.5,M1929749571,115353.0,117290.5,2,6.526181548,0,Savings,03-01-2018,Night,0
TRX3077536973,PAYMENT,Nigeria,4419.04,C1423016050,52951.0,48531.96,M352776719,1266040.0,1270459.04,9,7.575219069,0,Savings,16-01-2018,Night,0
TRX4839237858,TRANSFER,Brasil,26923.42,C1108517064,982746.67,955823.25,C1983747920,199404.91,226328.33,11,2.304202038,0,Savings,07-01-2018,Afternoon,0
TRX3589598896,PAYMENT,Indonesia,18079.63,C1056439044,200242.0,182162.37,M608616031,1654850.0,1672929.63,7,1.388127399,0,Current,09-01-2018,Afternoon,0
TRX1288271704,PAYMENT,Italia,4419.68,C912493401,11952.0,7532.32,M797917388,1581625.0,1586044.68,18,8.672155304,0,Savings,06-01-2018,Afternoon,0
TRX8828534996,CASH_IN,Reino Unido,10266.7,C1306794745,3799476.47,3809743.17,C1306794745,0.0,0.0,18,1.066847262,0,Savings,09-01-2018,Afternoon,0
TRX9852112939,PAYMENT,Cuba,9059.91,C998015174,29303.0,20243.09,M992893965,1215243.0,1224302.91,9,2.115085174,0,Savings,11-01-2018,Morning,0
TRX6426237672,CASH_IN,Banglades,355294.5,C1860886124,6962604.61,7317899.11,C1860886124,0.0,0.0,6,0.442580617,0,Savings,13-01-2018,Morning,0
TRX6043611997,CREDIT,Corea del Sur,1806.31,C1071550332,612597.0,614403.31,C1321530272,15859.88,14053.57,2,8.071534791,0,Savings,11-01-2018,Night,0
TRX9841475763,CASH_IN,India,150550.59,C1651689839,1150752.08,1301302.67,C1651689839,0.0,0.0,16,5.672253297,0,Savings,08-01-2018,Afternoon,0
TRX9414111815,CASH_IN,Arabia Saudi,343680.72,C1721207829,1351255.43,1694936.15,C1721207829,0.0,0.0,6,1.835362817,0,Savings,07-01-2018,Night,0
TRX4071391485,PAYMENT,Polonia,622.15,C1328323494,14112.8,13490.65,M1311292881,1776532.0,1777154.15,8,5.605275555,0,Current,13-01-2018,Night,0
TRX6162696965,CASH_IN,Pakistan,39683.51,C1823075447,2036266.76,2075950.27,C1823075447,0.0,0.0,18,1.176963262,0,Savings,08-01-2018,Afternoon,0
TRX1638782790,CASH_IN,Estados Unidos,88549.9,C2141744605,4320892.68,4409442.58,C2141744605,0.0,0.0,11,1.126773664,0,Current,10-01-2018,Night,0
TRX3277055729,PAYMENT,Francia,2224.06,C1924802798,18813.16,16589.1,M775574071,1312582.0,1314806.06,17,0.455522294,0,Savings,09-01-2018,Morning,0
TRX9210405528,PAYMENT,Australia,2791.42,C923341586,300481.0,297689.58,M107994825,1002580.0,1005371.42,3,1.164661196,0,Current,12-01-2018,Afternoon,0
TRX1714517977,PAYMENT,Mexico,645.4,C995760621,35632.0,34986.6,M366098173,1053119.0,1053764.4,1,5.881088629,0,Savings,07-01-2018,Afternoon,0
TRX5798073362,PAYMENT,Polonia,1795.14,C959834536,35474.0,33678.86,M680150616,923577.0,925372.14,20,5.178576289,0,Savings,06-01-2018,Morning,0
TRX2377691542,PAYMENT,El Salvador,14731.43,C246903361,1716376.0,1701644.57,M427665153,491324.0,506055.43,4,2.239920617,0,Savings,08-01-2018,Night,0
TRX2615755483,PAYMENT,Panama,3775.14,C582479659,21905.24,18130.1,M114565630,310752.0,314527.14,13,1.240687845,0,Savings,19-01-2018,Afternoon,0
TRX7845446526,PAYMENT,Polonia,15964.7,C389872385,21390.0,5425.3,M2115461862,870361.0,886325.7,1,0.151481293,0,Savings,06-01-2018,Night,0
TRX5246423778,CASH_OUT,Honduras,21291.89,C2034385122,658642.0,637350.11,C2034385122,0.0,0.0,15,7.469981944,0,Savings,06-01-2018,Afternoon,0
TRX3782474679,PAYMENT,Estados Unidos,5662.97,C1242945013,475.0,0.0,M1394208704,0.0,0.0,6,4.560307529,0,Savings,06-01-2018,Afternoon,1
TRX8115349260,PAYMENT,Australia,20910.03,C1389729031,325761.0,304850.97,M1299564036,1584102.0,1605012.03,20,3.758499576,0,Current,13-01-2018,Afternoon,0
TRX5837889889,PAYMENT,Francia,5635.6,C1055104416,31710.42,26074.82,M1563634025,1338627.0,1344262.6,10,6.768400865,0,Savings,08-01-2018,Afternoon,0
TRX5630964816,PAYMENT,Republica Dominicana,14462.98,C1462182153,100591.0,86128.02,M1500079441,260493.0,274955.98,14,4.350051576,0,Savings,06-01-2018,Morning,0
TRX5565277048,CASH_IN,Alemania,327686.42,C961983234,2308629.73,2636316.15,C961983234,0.0,0.0,12,4.599970814,0,Savings,25-01-2018,Morning,0
TRX5503912262,PAYMENT,Reino Unido,1753.6,C1406019578,126242.52,124488.92,M2095807072,741149.0,742902.6,17,8.257980427,0,Savings,06-01-2018,Afternoon,0
TRX7760130848,CREDIT,Reino Unido,8648.45,C397318359,870537.0,879185.45,C171493374,11010.0,2361.55,15,7.199698281,0,Savings,05-01-2018,Afternoon,0
